@relation 'Wine Quality Dataset-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
0.530973,0.619863,0.43,0.130137,0.113523,0.298507,0.275618,0.618943,0.251969,0.143713,0.261538,5
0.371681,0.219178,0.49,0.130137,0.118531,0.253731,0.371025,0.596916,0.440945,0.161677,0.169231,5
0.716814,0.328767,0.49,0.130137,0.105175,0.059701,0.045936,0.685022,0.314961,0.143713,0.461538,5
0.716814,0.328767,0.49,0.130137,0.105175,0.059701,0.045936,0.685022,0.314961,0.143713,0.461538,5
0.380531,0.246575,0.24,0.133562,0.136895,0.507463,0.353357,0.596916,0.283465,0.11976,0.123077,5
0.327434,0.363014,0.1,0.136986,0.128548,0.238806,0.120141,0.584435,0.433071,0.131737,0.169231,5
0.327434,0.363014,0.1,0.136986,0.128548,0.238806,0.120141,0.584435,0.433071,0.131737,0.169231,5
0.451327,0.294521,0.17,0.136986,0.125209,0.283582,0.166078,0.758443,0.314961,0.167665,0.153846,5
0.353982,0.349315,0.17,0.136986,0.145242,0.298507,0.399293,0.582232,0.275591,0.113772,0.138462,5
0.371681,0.356164,0.17,0.136986,0.1202,0.358209,0.438163,0.595448,0.385827,0.125749,0.184615,5
0.371681,0.321918,0.18,0.136986,0.128548,0.164179,0.240283,0.536711,0.314961,0.125749,0.153846,5
0.318584,0.260274,0.35,0.136986,0.108514,0.298507,0.427562,0.552863,0.385827,0.173653,0.153846,5
0.371681,0.239726,0.49,0.136986,0.12187,0.238806,0.367491,0.596916,0.433071,0.161677,0.215385,5
0.389381,0.287671,0.49,0.136986,0.136895,0.597015,0.367491,0.596916,0.267717,0.167665,0.123077,5
0.176991,0.369863,0,0.143836,0.171953,0.298507,0.088339,0.456681,0.559055,0.179641,0.292308,5
0.19469,0.44863,0,0.143836,0.15025,0.104478,0.060071,0.4721,0.559055,0.137725,0.353846,5
0.230088,0.60274,0,0.143836,0.15025,0.089552,0.035336,0.42511,0.543307,0.077844,0.246154,5
0.389381,0.369863,0.17,0.143836,0.108514,0.059701,0.024735,0.552863,0.433071,0.131737,0.307692,5
0.247788,0.253425,0.19,0.143836,0.108514,0.223881,0.109541,0.479442,0.496063,0.107784,0.323077,5
0.353982,0.239726,0.3,0.143836,0.106845,0.432836,0.45583,0.552863,0.440945,0.11976,0.153846,5
0.380531,0.304795,0.34,0.143836,0.135225,0.223881,0.374558,0.714391,0.503937,0.167665,0.169231,5
0.353982,0.178082,0.36,0.143836,0.115192,0.432836,0.399293,0.508811,0.362205,0.137725,0.153846,5
0.610619,0.19863,0.52,0.143836,0.113523,0.41791,0.173145,0.736417,0.409449,0.329341,0.4,5
0.318584,0.109589,0.6,0.143836,0.153589,0.134328,0.056537,0.60279,0.511811,0.209581,0.338462,5
0.318584,0.109589,0.6,0.143836,0.153589,0.134328,0.056537,0.60279,0.511811,0.209581,0.338462,5
0.575221,0.157534,0.48,0.150685,0.130217,0.059701,0.053004,0.626285,0.338583,0.11976,0.323077,5
0.39823,0.369863,0.15,0.157534,0.141903,0.119403,0.187279,0.711454,0.425197,0.125749,0.184615,5
0.300885,0.308219,0.23,0.157534,0.101836,0.238806,0.399293,0.490455,0.409449,0.143713,0.138462,5
0.424779,0.339041,0.28,0.157534,0.125209,0.253731,0.233216,0.736417,0.448819,0.11976,0.2,5
0.353982,0.294521,0.09,0.164384,0.093489,0.104478,0.038869,0.534508,0.385827,0.065868,0.246154,5
0.309735,0.452055,0.1,0.164384,0.130217,0.044776,0.024735,0.622614,0.488189,0.095808,0.169231,5
0.40708,0.321918,0.24,0.164384,0.148581,0.283582,0.144876,0.640969,0.409449,0.203593,0.184615,5
0.548673,0.09589,0.45,0.164384,0.080134,0.283582,0.151943,0.523495,0.307087,0.125749,0.184615,5
0.619469,0.205479,0.53,0.164384,0.155259,0.477612,0.325088,0.802496,0.362205,0.371257,0.123077,5
0.469027,0.321918,0.07,0.171233,0.15025,0.462687,0.229682,0.740088,0.448819,0.227545,0.215385,5
0.469027,0.321918,0.07,0.171233,0.15025,0.462687,0.229682,0.740088,0.448819,0.227545,0.215385,5
0.318584,0.30137,0.23,0.171233,0.110184,0.19403,0.34629,0.552863,0.425197,0.173653,0.153846,5
0.327434,0.287671,0.24,0.171233,0.106845,0.223881,0.374558,0.552863,0.417323,0.167665,0.153846,5
0.300885,0.472603,0.25,0.171233,0.106845,0.492537,0.279152,0.485316,0.354331,0.053892,0.123077,5
0.415929,0.335616,0.26,0.171233,0.130217,0.358209,0.286219,0.71072,0.393701,0.173653,0.2,5
0.327434,0.212329,0.3,0.171233,0.111853,0.089552,0.09894,0.573421,0.488189,0.167665,0.323077,5
0.495575,0.205479,0.57,0.171233,0.096828,0.044776,0.014134,0.516153,0.23622,0.179641,0.184615,5
0.380531,0.517123,0.13,0.174658,0.126878,0.044776,0.028269,0.685022,0.551181,0.113772,0.476923,5
0.469027,0.253425,0.58,0.178082,0.136895,0.119403,0.130742,0.758443,0.433071,0.149701,0.092308,5
0.256637,0.19863,0.15,0.191781,0.153589,0.41791,0.310954,0.571953,0.314961,0.149701,0.107692,5
0.185841,0.39726,0.08,0.195205,0.09182,0.104478,0.035336,0.240088,0.543307,0.113772,0.646154,5
0.283186,0.513699,0.26,0.19863,0.158598,0.447761,0.215548,0.485316,0.409449,0.077844,0.123077,5
0.221239,0.369863,0,0.205479,0.123539,0.238806,0.137809,0.552863,0.566929,0.125749,0.169231,5
0.265487,0.205479,0.25,0.205479,0.153589,0.402985,0.29682,0.570485,0.322835,0.143713,0.107692,5
0.309735,0.479452,0,0.219178,0.138564,0.059701,0.028269,0.62188,0.488189,0.11976,0.184615,5
0.256637,0.315068,0.03,0.219178,0.113523,0.38806,0.141343,0.429515,0.220472,0.083832,0.123077,5
0.964602,0.359589,0.49,0.226027,0.138564,0.134328,0.060071,0.960352,0.141732,0.245509,0.415385,5
0.973451,0.359589,0.49,0.226027,0.138564,0.134328,0.060071,0.960352,0.141732,0.245509,0.415385,5
0.176991,0.349315,0,0.232877,0.135225,0.746269,0.25265,0.404552,0.362205,0.071856,0.169231,5
0.283186,0.479452,0.29,0.232877,0.118531,0.298507,0.204947,0.466226,0.330709,0.11976,0.153846,5
0.212389,0.328767,0.3,0.246575,0.093489,0.283582,0.367491,0.665932,0.440945,0.502994,0.276923,5
0.212389,0.328767,0.3,0.246575,0.093489,0.283582,0.367491,0.665932,0.440945,0.502994,0.276923,5
0.504425,0.219178,0.5,0.246575,0.158598,0.059701,0.024735,0.582232,0.425197,0.299401,0.476923,5
0.230088,0.414384,0.05,0.256849,0.123539,0.044776,0.017668,0.450073,0.527559,0.035928,0.384615,5
0.230088,0.414384,0.05,0.256849,0.123539,0.044776,0.017668,0.450073,0.527559,0.035928,0.384615,5
0.19469,0.544521,0.29,0.267123,0.096828,0.208955,0.116608,0.418502,0.622047,0.125749,0.415385,5
0.787611,0.280822,0.79,0.267123,0.180301,0.328358,0.250883,0.861233,0.346457,0.263473,0.707692,5
0.584071,0.260274,0.74,0.291096,0.146912,0.059701,0.038869,0.699706,0.377953,0.173653,0.430769,5
0.247788,0.356164,0.17,0.308219,0.260434,0.761194,0.325088,0.535242,0.425197,0.101796,0.169231,5
0.221239,0.212329,0.42,0.315068,0.096828,0.41791,0.434629,0.530837,0.535433,0.233533,0.323077,5
0.221239,0.212329,0.42,0.315068,0.098497,0.402985,0.431095,0.530837,0.535433,0.227545,0.323077,5
0.221239,0.212329,0.42,0.315068,0.098497,0.402985,0.431095,0.530837,0.535433,0.227545,0.323077,5
0.19469,0.390411,0,0.321918,0.186978,0.298507,0.183746,0.707048,0.566929,0.233533,0.276923,5
0.212389,0.253425,0.49,0.321918,0.080134,0.373134,0.40636,0.538179,0.472441,0.257485,0.323077,5
0.469027,0.424658,0.19,0.335616,0.165275,0.477612,0.24735,0.639501,0.314961,0.131737,0.153846,5
0.238938,0.226027,0.36,0.342466,0.103506,0.164179,0.286219,0.567548,0.464567,0.299401,0.323077,5
0.336283,0.626712,0.15,0.349315,0.101836,0.149254,0.169611,0.655653,0.496063,0.095808,0.230769,5
0.176991,0.356164,0.31,0.356164,0.118531,0.089552,0.151943,0.522026,0.480315,0.209581,0.292308,5
0.345133,0.366438,0.49,0.356164,0.183639,0.492537,0.512367,0.802496,0.448819,0.48503,0.138462,5
0.353982,0.171233,0.65,0.376712,0.113523,0.029851,0.007067,0.594714,0.417323,0.149701,0.4,5
0.353982,0.414384,0.24,0.390411,0.175292,0.447761,0.452297,0.831865,0.456693,0.443114,0.138462,5
0.539823,0.534247,0.34,0.390411,0.166945,0.328358,0.328622,0.941263,0.377953,0.209581,0.138462,5
0.20354,0.349315,0.33,0.39726,0.372287,0.970149,0.385159,0.572687,0.377953,0.137725,0.169231,5
0.238938,0.321918,0.26,0.431507,0.096828,0.507463,0.40636,0.589574,0.496063,0.095808,0.153846,5
0.247788,0.328767,0.26,0.438356,0.096828,0.522388,0.40636,0.596916,0.496063,0.095808,0.153846,5
1,0.164384,0.65,0.452055,0.140234,0.313433,0.229682,0.552863,0.188976,0.305389,1,5
0.176991,0.421233,0.02,0.479452,0.183639,1,0.416961,0.685022,0.574803,0.11976,0.230769,5
0.176991,0.421233,0.02,0.479452,0.183639,1,0.416961,0.685022,0.574803,0.11976,0.230769,5
0.380531,0.325342,0.41,0.479452,0.123539,0.432836,0.363958,0.714391,0.417323,0.143713,0.138462,5
0.256637,0.445205,0.2,0.493151,0.143573,0.432836,0.303887,0.64978,0.362205,0.149701,0.123077,5
0.469027,0.260274,0.5,0.883562,0.322204,0.701493,0.268551,0.906755,0.330709,0.251497,0.061538,5
0.469027,0.260274,0.5,0.883562,0.322204,0.701493,0.268551,0.906755,0.330709,0.251497,0.061538,5
0.530973,0.109589,0.39,1,0.095159,0.074627,0.060071,0.919971,0.299213,0.197605,0.123077,5
0.300885,0.041096,0.37,0,0.06177,0.522388,0.363958,0,0.11811,0.065868,0.661538,6
0.035398,0.424658,0,0.020548,0.048414,0.223881,0.141343,0.184288,1,0.155689,0.630769,6
0.070796,0.424658,0,0.020548,0.048414,0.223881,0.141343,0.184288,1,0.155689,0.630769,6
0.044248,0.239726,0.02,0.027397,0.036728,0.253731,0.134276,0.149046,0.913386,0.173653,0.676923,6
0.389381,0.184932,0.4,0.027397,0.053422,0.358209,0.155477,0.345815,0.362205,0.299401,0.384615,6
0.20354,0.219178,0,0.034247,0.096828,0.462687,0.113074,0.316446,0.456693,0.149701,0.461538,6
0.150442,0.239726,0,0.034247,0.071786,0.38806,0.095406,0.156388,0.559055,0.08982,0.6,6
0.327434,0.280822,0,0.034247,0.096828,0.074627,0.028269,0.43025,0.401575,0.185629,0.246154,6
0.097345,0.328767,0,0.034247,0.085142,0.149254,0.042403,0.135095,0.559055,0.137725,0.584615,6
0.230088,0.273973,0.07,0.034247,0.103506,0.059701,0.04947,0.530837,0.456693,0.287425,0.184615,6
0.230088,0.273973,0.07,0.034247,0.103506,0.059701,0.04947,0.530837,0.456693,0.287425,0.184615,6
0.380531,0.493151,0.34,0.034247,0.063439,0.044776,0.014134,0.401615,0.299213,0.08982,0.107692,6
0.132743,0.061644,0.4,0.034247,0.09015,0.589552,0.561837,0.082966,0.401575,0.155689,0.538462,6
0.619469,0.243151,0.4,0.034247,0.131886,0.074627,0.077739,0.511747,0.259843,0.191617,0.251282,6
0.619469,0.243151,0.4,0.034247,0.131886,0.074627,0.077739,0.511747,0.259843,0.191617,0.251282,6
0.274336,0.308219,0.21,0.041096,0.095159,0.044776,0.010601,0.331131,0.330709,0.125749,0.215385,6
0.274336,0.308219,0.21,0.041096,0.095159,0.044776,0.010601,0.331131,0.330709,0.125749,0.215385,6
0.415929,0.164384,0.39,0.041096,0.113523,0.597015,0.173145,0.473568,0.574803,0.239521,0.384615,6
0.415929,0.164384,0.39,0.041096,0.113523,0.597015,0.173145,0.473568,0.574803,0.239521,0.384615,6
0.415929,0.164384,0.39,0.041096,0.113523,0.597015,0.173145,0.473568,0.574803,0.239521,0.384615,6
0.451327,0.119863,0.4,0.041096,0.101836,0.19403,0.053004,0.403084,0.314961,0.107784,0.384615,6
0.292035,0.143836,0.41,0.041096,0.073456,0.074627,0.102473,0.285609,0.433071,0.227545,0.4,6
0.575221,0.041096,0.48,0.041096,0.093489,0.089552,0.031802,0.530837,0.377953,0.185629,0.261538,6
0.256637,0.40411,0,0.047945,0.133556,0.313433,0.088339,0.461087,0.503937,0.149701,0.246154,6
0.168142,0.534247,0,0.047945,0.066778,0.119403,0.038869,0.337739,0.598425,0.179641,0.384615,6
0.035398,0.178082,0.01,0.047945,0.0601,0.373134,0.190813,0.056535,0.755906,0.251497,0.861538,6
0.230088,0.308219,0.06,0.047945,0.106845,0.119403,0.074205,0.523495,0.488189,0.221557,0.184615,6
0.353982,0.386986,0.1,0.047945,0.133556,0.029851,0.021201,0.54185,0.448819,0.191617,0.176923,6
0.238938,0.219178,0.2,0.047945,0.06177,0.343284,0.204947,0.251836,0.503937,0.143713,0.507692,6
0.40708,0.164384,0.34,0.047945,0.083472,0.059701,0.021201,0.484581,0.362205,0.203593,0.323077,6
0.212389,0.212329,0.36,0.047945,0.128548,0.19403,0.109541,0.446402,0.472441,0.137725,0.123077,6
0.292035,0.082192,0.4,0.047945,0.073456,0.149254,0.067138,0.486784,0.456693,0.323353,0.046154,6
0.292035,0.047945,0.42,0.047945,0.075125,0.253731,0.084806,0.288546,0.433071,0.215569,0.430769,6
0.548673,0.136986,0.44,0.047945,0.085142,0.223881,0.109541,0.618943,0.377953,0.269461,0.246154,6
0.300885,0.123288,0.63,0.047945,0.115192,0.223881,0.081272,0.426579,0.440945,0.269461,0.369231,6
0.159292,0.390411,0,0.05137,0.071786,0.089552,0.021201,0.113803,0.574803,0.11976,0.692308,6
0.283186,0.294521,0,0.054795,0.096828,0.089552,0.038869,0.478708,0.409449,0.185629,0.153846,6
0.371681,0.39726,0,0.054795,0.095159,0.104478,0.045936,0.509545,0.448819,0.11976,0.246154,6
0.265487,0.452055,0,0.054795,0.106845,0.477612,0.137809,0.4442,0.448819,0.173653,0.353846,6
0.256637,0.267123,0.02,0.054795,0.1202,0.179104,0.088339,0.389868,0.488189,0.125749,0.323077,6
0.256637,0.267123,0.02,0.054795,0.1202,0.179104,0.088339,0.389868,0.488189,0.125749,0.323077,6
0.256637,0.267123,0.02,0.054795,0.1202,0.179104,0.088339,0.389868,0.488189,0.125749,0.323077,6
0.256637,0.267123,0.02,0.054795,0.1202,0.179104,0.088339,0.389868,0.488189,0.125749,0.323077,6
0.19469,0.30137,0.03,0.054795,0.1202,0.253731,0.102473,0.494126,0.551181,0.179641,0.246154,6
0.283186,0.280822,0.04,0.054795,0.106845,0.238806,0.088339,0.464758,0.464567,0.137725,0.246154,6
0.070796,0.424658,0.09,0.054795,0.128548,0.223881,0.070671,0.290015,0.732283,0.137725,0.492308,6
0.336283,0.184932,0.1,0.054795,0.105175,0.074627,0.067138,0.421439,0.275591,0.05988,0.2,6
0.20354,0.253425,0.19,0.054795,0.111853,0.179104,0.070671,0.396476,0.503937,0.185629,0.215385,6
0.185841,0.232877,0.24,0.054795,0.108514,0.253731,0.09894,0.347283,0.511811,0.161677,0.338462,6
0.185841,0.232877,0.24,0.054795,0.108514,0.253731,0.09894,0.347283,0.511811,0.161677,0.338462,6
0.185841,0.232877,0.24,0.054795,0.108514,0.253731,0.09894,0.347283,0.511811,0.161677,0.338462,6
0.185841,0.232877,0.24,0.054795,0.108514,0.253731,0.09894,0.347283,0.511811,0.161677,0.338462,6
0.238938,0.191781,0.3,0.054795,0.113523,0.477612,0.257951,0.501468,0.527559,0.191617,0.169231,6
0.265487,0.164384,0.31,0.054795,0.111853,0.373134,0.208481,0.520558,0.566929,0.173653,0.169231,6
0.265487,0.164384,0.31,0.054795,0.111853,0.373134,0.208481,0.520558,0.566929,0.173653,0.169231,6
0.415929,0.253425,0.36,0.054795,0.115192,0.029851,0.028269,0.510279,0.417323,0.269461,0.384615,6
0.300885,0.089041,0.43,0.054795,0.09182,0.313433,0.155477,0.332599,0.503937,0.161677,0.538462,6
0.176991,0.184932,0.49,0.054795,0.096828,0.328358,0.5053,0.156388,0.299213,0.101796,0.476923,6
0.283186,0.246575,0.68,0.054795,0.672788,0.19403,0.091873,0.476505,0.275591,0.437126,0.107692,6
0.39823,0.438356,0.68,0.054795,0.671119,0.253731,0.204947,0.473568,0.125984,0.598802,0.107692,6
0.053097,0.150685,0,0.061644,0.063439,0.38806,0.201413,0.112335,0.740157,0.275449,0.861538,6
0.053097,0.150685,0,0.061644,0.063439,0.38806,0.201413,0.112335,0.740157,0.275449,0.861538,6
0.221239,0.328767,0,0.061644,0.103506,0.223881,0.09894,0.523495,0.574803,0.221557,0.230769,6
0.176991,0.575342,0,0.061644,0.116861,0.059701,0.035336,0.259178,0.598425,0.065868,0.538462,6
0.300885,0.178082,0.06,0.061644,0.110184,0.164179,0.151943,0.453744,0.496063,0.113772,0.230769,6
0.274336,0.315068,0.1,0.061644,0.15025,0.402985,0.363958,0.409692,0.267717,0.095808,0.215385,6
0.106195,0.335616,0.11,0.061644,0.09015,0.253731,0.077739,0.349486,0.637795,0.197605,0.384615,6
0.283186,0.260274,0.12,0.061644,0.277129,0.074627,0.053004,0.435389,0.425197,0.323353,0.215385,6
0.336283,0.342466,0.12,0.061644,0.100167,0.552239,0.141343,0.364905,0.503937,0.335329,0.523077,6
0.336283,0.342466,0.12,0.061644,0.100167,0.552239,0.141343,0.364905,0.503937,0.335329,0.523077,6
0.212389,0.428082,0.12,0.061644,0.170284,0.208955,0.204947,0.426579,0.377953,0.155689,0.169231,6
0.150442,0.294521,0.15,0.061644,0.108514,0.373134,0.102473,0.225404,0.456693,0.293413,0.492308,6
0.19469,0.376712,0.15,0.061644,0.176962,0.179104,0.04947,0.391336,0.535433,0.203593,0.446154,6
0.247788,0.383562,0.16,0.061644,0.110184,0.164179,0.116608,0.560206,0.598425,0.221557,0.230769,6
0.141593,0.212329,0.22,0.061644,0.110184,0.298507,0.176678,0.459618,0.614173,0.161677,0.169231,6
0.292035,0.191781,0.29,0.061644,0.24207,0,0.134276,0.530837,0.440945,0.353293,0.169231,6
0.212389,0.068493,0.3,0.061644,0.088481,0.223881,0.04947,0.488253,0.685039,0.293413,0.246154,6
0.230088,0.178082,0.3,0.061644,0.101836,0.447761,0.226148,0.497797,0.535433,0.155689,0.169231,6
0.345133,0.171233,0.32,0.061644,0.09015,0.373134,0.159011,0.329662,0.503937,0.233533,0.523077,6
0.168142,0.349315,0.33,0.061644,0.078464,0.223881,0.077739,0.384728,0.488189,0.185629,0.261538,6
0.327434,0.253425,0.36,0.061644,0.350584,0.074627,0.035336,0.582232,0.346457,0.161677,0.169231,6
0.415929,0.260274,0.36,0.061644,0.1202,0.074627,0.038869,0.511747,0.417323,0.263473,0.369231,6
0.495575,0.359589,0.36,0.061644,0.068447,0.059701,0.028269,0.596916,0.338583,0.053892,0.246154,6
0.557522,0.184932,0.47,0.061644,0.176962,0.074627,0.028269,0.596916,0.440945,0.251497,0.215385,6
0.557522,0.184932,0.47,0.061644,0.176962,0.074627,0.028269,0.596916,0.440945,0.251497,0.215385,6
0.39823,0.109589,0.48,0.061644,0.09182,0.373134,0.141343,0.486784,0.456693,0.42515,0.338462,6
0.150442,0.123288,0.48,0.061644,0.095159,0.253731,0.194346,0.428047,0.551181,0.269461,0.292308,6
0.221239,0.068493,0.49,0.061644,0.045075,0.104478,0.042403,0.24743,0.511811,0.137725,0.615385,6
0.513274,0.082192,0.49,0.061644,0.105175,0.074627,0.04947,0.560206,0.346457,0.437126,0.4,6
0.292035,0.136986,0.51,0.061644,0.549249,0.238806,0.176678,0.501468,0.23622,0.449102,0.123077,6
0.557522,0.136986,0.52,0.061644,0.200334,0.238806,0.134276,0.533774,0.425197,0.263473,0.476923,6
0.557522,0.136986,0.52,0.061644,0.200334,0.238806,0.134276,0.533774,0.425197,0.263473,0.476923,6
0.619469,0.075342,0.57,0.061644,0.103506,0.029851,0.007067,0.589574,0.314961,0.221557,0.230769,6
0.858407,0.130137,0.74,0.061644,0.105175,0.074627,0.031802,0.787812,0.094488,0.275449,0,6
0.39823,0.328767,0,0.068493,0.076795,0.059701,0.014134,0.560206,0.346457,0.179641,0.307692,6
0.230088,0.349315,0,0.068493,0.141903,0.19403,0.113074,0.490455,0.496063,0.149701,0.092308,6
0.212389,0.390411,0,0.068493,0.170284,0.029851,0.014134,0.461821,0.480315,0.161677,0.2,6
0.212389,0.212329,0.02,0.068493,0.113523,0.208955,0.077739,0.356094,0.480315,0.287425,0.338462,6
0.230088,0.332192,0.02,0.068493,0.140234,0.134328,0.088339,0.361968,0.566929,0.11976,0.523077,6
0.185841,0.376712,0.02,0.068493,0.081803,0.373134,0.127208,0.353891,0.511811,0.293413,0.384615,6
0.247788,0.342466,0.05,0.068493,0.093489,0.343284,0.127208,0.442731,0.535433,0.143713,0.476923,6
0.300885,0.400685,0.05,0.068493,0.103506,0.104478,0.045936,0.450073,0.472441,0.371257,0.323077,6
0.283186,0.541096,0.07,0.068493,0.076795,0.313433,0.144876,0.380323,0.606299,0.05988,0.353846,6
0.19469,0.342466,0.08,0.068493,0.093489,0.402985,0.113074,0.472834,0.535433,0.293413,0.169231,6
0.141593,0.267123,0.14,0.068493,0.073456,0.208955,0.09894,0.285609,0.582677,0.143713,0.476923,6
0.309735,0.291096,0.18,0.068493,0.113523,0.179104,0.102473,0.523495,0.440945,0.155689,0.092308,6
0.309735,0.291096,0.18,0.068493,0.113523,0.179104,0.102473,0.523495,0.440945,0.155689,0.092308,6
0.19469,0.328767,0.18,0.068493,0.111853,0.253731,0.282686,0.494126,0.669291,0.143713,0.138462,6
0.221239,0.232877,0.2,0.068493,0.108514,0.402985,0.169611,0.406021,0.496063,0.185629,0.307692,6
0.221239,0.232877,0.2,0.068493,0.108514,0.402985,0.169611,0.406021,0.496063,0.185629,0.307692,6
0.185841,0.342466,0.21,0.068493,0.111853,0.104478,0.19788,0.508811,0.614173,0.149701,0.138462,6
0.433628,0.452055,0.22,0.068493,0.108514,0.074627,0.091873,0.640969,0.409449,0.137725,0.338462,6
0.486726,0.226027,0.23,0.068493,0.116861,0.134328,0.042403,0.563142,0.377953,0.191617,0.138462,6
0.159292,0.171233,0.25,0.068493,0.103506,0.298507,0.151943,0.538179,0.653543,0.173653,0.215385,6
0.283186,0.273973,0.25,0.068493,0.115192,0.19403,0.113074,0.611601,0.543307,0.191617,0.092308,6
0.283186,0.273973,0.25,0.068493,0.115192,0.19403,0.113074,0.611601,0.543307,0.191617,0.092308,6
0.283186,0.232877,0.26,0.068493,0.126878,0.328358,0.166078,0.589574,0.543307,0.245509,0.123077,6
0.345133,0.239726,0.27,0.068493,0.076795,0.253731,0.113074,0.375184,0.330709,0.311377,0.415385,6
0.345133,0.239726,0.27,0.068493,0.076795,0.253731,0.113074,0.375184,0.330709,0.311377,0.415385,6
0.353982,0.253425,0.28,0.068493,0.163606,0.283582,0.459364,0.523495,0.149606,0.97006,0.230769,6
0.353982,0.253425,0.28,0.068493,0.163606,0.283582,0.459364,0.523495,0.149606,0.97006,0.230769,6
0.327434,0.287671,0.28,0.068493,0.108514,0.149254,0.120141,0.567548,0.511811,0.167665,0.246154,6
0.265487,0.191781,0.29,0.068493,0.110184,0.41791,0.212014,0.516153,0.559055,0.155689,0.169231,6
0.39823,0.260274,0.3,0.068493,0.088481,0.104478,0.038869,0.563142,0.456693,0.227545,0.323077,6
0.39823,0.260274,0.3,0.068493,0.088481,0.104478,0.038869,0.563142,0.456693,0.227545,0.323077,6
0.292035,0.130137,0.32,0.068493,0.09015,0.19403,0.106007,0.262115,0.527559,0.137725,0.646154,6
0.380531,0.116438,0.35,0.068493,0.09182,0.358209,0.180212,0.508811,0.346457,0.616766,0.292308,6
0.300885,0.178082,0.44,0.068493,0.143573,0.074627,0.031802,0.406021,0.440945,0.185629,0.461538,6
0.380531,0.212329,0.45,0.068493,0.066778,0.074627,0.035336,0.347283,0.480315,0.221557,0.630769,6
0.495575,0.143836,0.46,0.068493,0.115192,0.074627,0.010601,0.455947,0.283465,0.08982,0.307692,6
0.513274,0.09589,0.48,0.068493,0.09015,0.074627,0.014134,0.526432,0.464567,0.323353,0.384615,6
0.584071,0.109589,0.56,0.068493,0.105175,0.238806,0.190813,0.582232,0.330709,0.149701,0.215385,6
0.212389,0.308219,0,0.075342,0.297162,0.164179,0.137809,0.491189,0.448819,0.161677,0.153846,6
0.247788,0.315068,0,0.075342,0.086811,0.089552,0.017668,0.407489,0.559055,0.149701,0.446154,6
0.283186,0.359589,0,0.075342,0.116861,0.104478,0.035336,0.464758,0.503937,0.155689,0.215385,6
0.238938,0.369863,0,0.075342,0.1202,0.074627,0.060071,0.604258,0.685039,0.377246,0.230769,6
0.238938,0.369863,0,0.075342,0.1202,0.074627,0.060071,0.604258,0.685039,0.377246,0.230769,6
0.292035,0.441781,0,0.075342,0.1202,0.119403,0.056537,0.449339,0.464567,0.209581,0.384615,6
0.150442,0.589041,0.01,0.075342,0.075125,0.208955,0.095406,0.353157,0.677165,0.077844,0.430769,6
0.19469,0.472603,0.05,0.075342,0.096828,0.074627,0.028269,0.407489,0.606299,0.197605,0.369231,6
0.168142,0.280822,0.06,0.075342,0.085142,0.41791,0.134276,0.353891,0.503937,0.299401,0.292308,6
